gene_id	CD-PTKO_18_27m_vs_CD-PTWT_18_27m	CD_PTWT_16m_vs_CD_PTWT_6m	CD_PTWT_6m_vs_WD_PTWT_6m	CD_PTWT_18_27m_vs_CD_PTWT_6m	CD_PTWT_18_27m_vs_WD_PTWT_18_27m	WD-PTKO_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_16m_vs_WD_PTWT_6m	WD-PTWT_18_27m_vs_WD-PTKO_18_27m	CD_PTWT_16m_vs_WD_PTWT_16m	WD-PTWT_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_18_27m_vs_WD_PTWT_6m	WD-PTKO_18_27m_vs_CD-PTKO_18_27m
ENSMUSG00000112148	2.05222	-0.433512	-0.0477476	0.501827	0.411296	2.31221	-0.149119	-1.9079700000000002	-0.34278200000000003	0.411296	0.8612700000000001	0.262259
ENSMUSG00000112275	-0.783605	-0.357811	1.45688	-1.2717100000000001	-0.822485	-2.64499	-0.172772	1.81207	1.2607899999999999	-0.822485	-0.6405649999999999	-1.8638400000000002
ENSMUSG00000112713	-1.25568	-0.611676	0.818138	-0.328733	-2.71069	-4.19102	0.204126	1.47187	-0.00718191	-2.71069	-2.22457	-2.93565
ENSMUSG00000112855	-0.516987	0.894069	-0.18346600000000002	1.33585	-2.6036200000000003	-3.79251	-0.281647	1.17729	0.98262	-2.6036200000000003	-1.4544	-3.2769
ENSMUSG00000113346	0.467365	0.030160500000000003	-0.0490616	0.20614000000000002	0.2777	1.19134	-0.237486	-0.921761	0.20833600000000002	0.2777	0.431159	0.72583
ENSMUSG00000113495	-0.9696020000000001	2.11345	1.9015900000000001	2.11978	-0.945369	-2.21382	2.21588	1.25894	1.7873400000000002	-0.945369	3.0722	-1.2519799999999999
ENSMUSG00000114380	1.00414	2.36478	17.5747	1.08453	0.6673979999999999	-0.0046565	19.4439	0.663046	0.666397	0.6673979999999999	22.5162	-1.0070700000000001
ENSMUSG00000114783	0.708913	-1.0080200000000001	17.5747	1.03772	-1.05587	-1.42711	19.4439	0.362365	-2.03675	-1.05587	22.5162	-2.1480799999999998
ENSMUSG00000115483	0.235085	0.7227560000000001	-0.00119998	1.7729	0.184603	1.33273	-0.383475	-1.1554	1.09636	0.184603	1.9518099999999998	1.0942
ENSMUSG00000116643	0.930815	1.35271	-0.741487	1.31318	1.08776	1.2777	0.298501	-0.19905799999999998	0.305243	1.08776	1.6554099999999998	0.345008
ENSMUSG00000116996	0.0744641	0.9291709999999999	0.600975	0.999626	-1.5161200000000001	-2.12708	0.40910799999999997	0.6015020000000001	1.1120700000000001	-1.5161200000000001	0.08008580000000001	-2.20573
ENSMUSG00000117465	0.43763	0.171173	0.147533	-0.9502079999999999	-0.34631	-0.293948	0.353682	-0.0606845	-0.0445302	-0.34631	-1.15172	-0.727079
ENSMUSG00000117879	0.680715	0.6980310000000001	-0.571334	0.04731830000000001	1.2459	0.8841629999999999	0.764753	0.351493	-0.649755	1.2459	0.7186359999999999	0.205294
ENSMUSG00000118370	-14.9122	-16.7638	1.24822	-4.25968	1.23489	-0.8077300000000001	-1.21422	2.03103	-19.5331	1.23489	-1.7803	18.5755
ENSMUSG00000118866	0.438805	0.44039300000000003	-1.1349	-0.49309899999999995	1.19252	1.75099	-0.375682	-0.566868	-0.327631	1.19252	-0.439251	1.31459
ENSMUSG00000119895	0.170917	0.713295	-1.6099700000000001	0.467642	0.7152270000000001	3.29903	-1.7623799999999998	-2.59112	0.857447	0.7152270000000001	-0.431384	3.13002
ENSMUSG00002076161	0.139796	0.061765999999999995	-1.08379	-0.144072	0.7944829999999999	1.50434	-1.0029700000000001	-0.7183	-0.0289317	0.7944829999999999	-0.43754799999999994	1.36609
